block,genome,chr/contig,start,end,orientation,length
275,BUMA.1121.00011,1,3733363,3736979,-,3616
275,BUMA.1121.00019,1,2189129,2192715,-,3586
275,BUMA.1121.00057,1,3008826,3012419,+,3593
275,BUMA.1121.00018,1,2572385,2575978,+,3593
275,BUMA.1121.00039,1,2068979,2072571,+,3592
275,BUMA.1121.00016,1,86915,90494,+,3579
275,BUMA.1121.00004,1,2188937,2192523,-,3586
275,BUMA.1121.00005,1,642495,646123,+,3628
275,BUMA.1121.00100,1,3400242,3403855,-,3613
275,BUMA.1121.00006,1,1212086,1215630,-,3544
274,BUMA.1121.00027,1,89379,101287,+,11908
274,BUMA.1121.00025,1,692880,704843,-,11963
274,BUMA.1121.00021,1,2562242,2574157,+,11915
274,BUMA.1121.00023,1,274128,286062,+,11934
274,BUMA.1121.00024,1,2197984,2209882,-,11898
274,BUMA.1121.00033,1,83289,95215,+,11926
274,BUMA.1121.00034,1,2235352,2247250,-,11898
274,BUMA.1121.00036,1,1934149,1946047,-,11898
274,BUMA.1121.00032,1,264827,276725,-,11898
274,BUMA.1121.00009,1,3649954,3661863,-,11909
274,BUMA.1121.00008,1,2210953,2222851,-,11898
274,BUMA.1121.00003,1,478378,490242,+,11864
274,BUMA.1121.00109,1,2479,14389,-,11910
274,BUMA.1121.00053,1,1631669,1643662,+,11993
274,BUMA.1121.00110,1,2877958,2889847,-,11889
274,BUMA.1121.00104,1,3306687,3318599,-,11912
274,BUMA.1121.00086,1,853984,865880,+,11896
274,BUMA.1121.00092,1,1897829,1909714,-,11885
274,BUMA.1121.00096,1,1352763,1364662,-,11899
274,BUMA.1121.00054,1,2910332,2922230,+,11898
274,BUMA.1121.00097,1,2017430,2029345,-,11915
274,BUMA.1121.00093,1,2716591,2728476,+,11885
274,BUMA.1121.00106,1,1674208,1686178,+,11970
274,BUMA.1121.00010,1,3247507,3259405,+,11898
274,BUMA.1121.00035,1,3081041,3093003,+,11962
274,BUMA.1121.00108,1,2882467,2894401,+,11934
274,BUMA.1121.00028,1,2197959,2209857,-,11898
274,BUMA.1121.00094,1,1937135,1949029,+,11894
274,BUMA.1121.00102,1,3404082,3416035,-,11953
274,BUMA.1121.00111,1,2109342,2121277,+,11935
274,BUMA.1121.00089,1,1905765,1917650,+,11885
274,BUMA.1121.00084,1,2272460,2284359,+,11899
274,BUMA.1121.00029,1,2995699,3007616,-,11917
274,BUMA.1121.00012,1,683733,695638,+,11905
274,BUMA.1121.00087,1,2450902,2462798,-,11896
274,BUMA.1121.00043,1,2020886,2032812,+,11926
274,BUMA.1121.00046,1,2797798,2809696,+,11898
274,BUMA.1121.00037,1,569699,581670,+,11971
274,BUMA.1121.00080,1,1935823,1947717,+,11894
274,BUMA.1121.00079,1,1931008,1942900,+,11892
274,BUMA.1121.00045,1,2133988,2145897,-,11909
274,BUMA.1121.00071,1,1926420,1938328,-,11908
274,BUMA.1121.00056,1,2008488,2020373,-,11885
274,BUMA.1121.00065,1,2007689,2019601,+,11912
274,BUMA.1121.00058,1,2637584,2649502,-,11918
274,BUMA.1121.00007,1,2144116,2156024,-,11908
274,BUMA.1121.00067,1,2471501,2483431,-,11930
274,BUMA.1121.00090,1,4104258,4116190,+,11932
274,BUMA.1121.00051,1,1917241,1929135,+,11894
274,BUMA.1121.00020,1,2262818,2274716,-,11898
274,BUMA.1121.00103,1,2487897,2499809,-,11912
274,BUMA.1121.00048,1,1013483,1025381,-,11898
274,BUMA.1121.00047,1,1030645,1042539,-,11894
274,BUMA.1121.00042,1,1567377,1579291,+,11914
274,BUMA.1121.00055,1,1493424,1505381,+,11957
274,BUMA.1121.00031,1,3363362,3375342,+,11980
274,BUMA.1121.00040,1,2317635,2329533,-,11898
274,BUMA.1121.00044,1,1463472,1475370,-,11898
274,BUMA.1121.00088,1,2814744,2826643,+,11899
274,BUMA.1121.00069,1,1908830,1920737,-,11907
274,BUMA.1121.00064,1,1931379,1943326,+,11947
274,BUMA.1121.00105,1,3305768,3317685,-,11917
274,BUMA.1121.00015,1,1855800,1867698,+,11898
274,BUMA.1121.00059,1,1118779,1130673,+,11894
274,BUMA.1121.00026,1,2992656,3004579,+,11923
274,BUMA.1121.00022,1,2584640,2596536,+,11896
274,BUMA.1121.00052,1,1998089,2009990,-,11901
274,BUMA.1121.00101,1,564532,576406,-,11874
274,BUMA.1121.00001,1,2112685,2124611,-,11926
274,BUMA.1121.00038,1,1220969,1232867,-,11898
274,BUMA.1121.00068,1,672429,684369,+,11940
274,BUMA.1121.00099,1,417937,429864,-,11927
274,BUMA.1121.00091,1,2624181,2636102,-,11921
274,BUMA.1121.00098,1,498882,510854,+,11972
274,BUMA.1121.00013,1,2000187,2012088,+,11901
274,BUMA.1121.00049,1,3959506,3971413,-,11907
274,BUMA.1121.00072,1,1909297,1921205,-,11908
274,BUMA.1121.00076,1,3397121,3409014,-,11893
274,BUMA.1121.00083,1,3745912,3757820,-,11908
274,BUMA.1121.00078,1,4109936,4121848,-,11912
274,BUMA.1121.00095,1,3763009,3774874,-,11865
274,BUMA.1121.00077,1,593134,605018,+,11884
274,BUMA.1121.00063,1,1933876,1945784,-,11908
274,BUMA.1121.00061,1,1936761,1948669,-,11908
274,BUMA.1121.00050,1,3451489,3463387,-,11898
274,BUMA.1121.00081,1,1221030,1232928,-,11898
274,BUMA.1121.00074,1,1916535,1928429,-,11894
274,BUMA.1121.00062,1,2639479,2651439,-,11960
274,BUMA.1121.00060,1,361313,373222,-,11909
274,BUMA.1121.00070,1,1907816,1919724,-,11908
274,BUMA.1121.00075,1,1403911,1415802,+,11891
274,BUMA.1121.00041,1,3222473,3234378,+,11905
274,BUMA.1121.00073,1,1934827,1946735,-,11908
274,BUMA.1121.00017,1,2132979,2144877,-,11898
274,BUMA.1121.00066,1,1910724,1922632,-,11908
274,BUMA.1121.00107,1,1808821,1820696,+,11875
274,BUMA.1121.00085,1,1595035,1606936,-,11901
274,BUMA.1121.00030,1,2133052,2144950,-,11898
274,BUMA.1121.00112,1,1087014,1098935,-,11921
274,BUMA.1121.00002,1,3269915,3281813,+,11898
274,BUMA.1121.00082,1,2090338,2102246,-,11908
274,BUMA.1121.00014,1,841821,853747,-,11926
274,BUMA.1121.00011,1,3742485,3754394,-,11909
274,BUMA.1121.00019,1,2198036,2209934,-,11898
274,BUMA.1121.00057,1,2991403,3003320,+,11917
274,BUMA.1121.00018,1,2554925,2566879,+,11954
274,BUMA.1121.00039,1,2051547,2063473,+,11926
274,BUMA.1121.00016,1,69447,81409,+,11962
274,BUMA.1121.00004,1,2197844,2209742,-,11898
274,BUMA.1121.00005,1,625033,636990,+,11957
274,BUMA.1121.00100,1,3409361,3421282,-,11921
274,BUMA.1121.00006,1,1220953,1232852,-,11899
273,BUMA.1121.00027,1,71435,78606,+,7171
273,BUMA.1121.00025,1,715618,722530,-,6912
273,BUMA.1121.00021,1,2544251,2551449,+,7198
273,BUMA.1121.00023,1,256219,263335,+,7116
273,BUMA.1121.00024,1,2220627,2227813,-,7186
273,BUMA.1121.00033,1,65366,72507,+,7141
273,BUMA.1121.00034,1,2257995,2265181,-,7186
273,BUMA.1121.00036,1,1956792,1963978,-,7186
273,BUMA.1121.00032,1,287470,294684,-,7214
273,BUMA.1121.00009,1,3672586,3679716,-,7130
273,BUMA.1121.00008,1,2233596,2240782,-,7186
273,BUMA.1121.00003,1,460474,467633,+,7159
273,BUMA.1121.00109,1,25137,32210,-,7073
273,BUMA.1121.00053,1,1613796,1620924,+,7128
273,BUMA.1121.00110,1,2900604,2907663,-,7059
273,BUMA.1121.00104,1,3329338,3336443,-,7105
273,BUMA.1121.00086,1,836033,843239,+,7206
273,BUMA.1121.00092,1,1920438,1927575,-,7137
273,BUMA.1121.00096,1,1375419,1382464,-,7045
273,BUMA.1121.00054,1,2892484,2899578,+,7094
273,BUMA.1121.00097,1,2040093,2047219,-,7126
273,BUMA.1121.00093,1,2698731,2705867,+,7136
273,BUMA.1121.00106,1,1656341,1663484,+,7143
273,BUMA.1121.00010,1,3229535,3236762,+,7227
273,BUMA.1121.00035,1,3063171,3070275,+,7104
273,BUMA.1121.00108,1,2864559,2871683,+,7124
273,BUMA.1121.00028,1,2220602,2227788,-,7186
273,BUMA.1121.00094,1,1919299,1926399,+,7100
273,BUMA.1121.00102,1,3426783,3433938,-,7155
273,BUMA.1121.00111,1,2091444,2098558,+,7114
273,BUMA.1121.00089,1,1887932,1895032,+,7100
273,BUMA.1121.00084,1,2254586,2261715,+,7129
273,BUMA.1121.00029,1,3018381,3025486,-,7105
273,BUMA.1121.00012,1,665828,672949,+,7121
273,BUMA.1121.00087,1,2473543,2480750,-,7207
273,BUMA.1121.00043,1,2002981,2010102,+,7121
273,BUMA.1121.00046,1,2779959,2787053,+,7094
273,BUMA.1121.00037,1,551766,558915,+,7149
273,BUMA.1121.00080,1,1917990,1925088,+,7098
273,BUMA.1121.00079,1,1913187,1920285,+,7098
273,BUMA.1121.00045,1,2156666,2163794,-,7128
273,BUMA.1121.00071,1,1949070,1956185,-,7115
273,BUMA.1121.00056,1,2031108,2038209,-,7101
273,BUMA.1121.00065,1,1989807,1996911,+,7104
273,BUMA.1121.00058,1,2660241,2667342,-,7101
273,BUMA.1121.00007,1,2166784,2173933,-,7149
273,BUMA.1121.00067,1,2494182,2501285,-,7103
273,BUMA.1121.00090,1,4086321,4093474,+,7153
273,BUMA.1121.00051,1,1899397,1906497,+,7100
273,BUMA.1121.00020,1,2285461,2292647,-,7186
273,BUMA.1121.00103,1,2510572,2517690,-,7118
273,BUMA.1121.00048,1,1036135,1043230,-,7095
273,BUMA.1121.00047,1,1053275,1060376,-,7101
273,BUMA.1121.00042,1,1549484,1556641,+,7157
273,BUMA.1121.00055,1,1475537,1482655,+,7118
273,BUMA.1121.00031,1,3345458,3352579,+,7121
273,BUMA.1121.00040,1,2340286,2347479,-,7193
273,BUMA.1121.00044,1,1486115,1493301,-,7186
273,BUMA.1121.00088,1,2796873,2803999,+,7126
273,BUMA.1121.00069,1,1931479,1938602,-,7123
273,BUMA.1121.00064,1,1913507,1920646,+,7139
273,BUMA.1121.00105,1,3328439,3335616,-,7177
273,BUMA.1121.00015,1,1837961,1845055,+,7094
273,BUMA.1121.00059,1,1100886,1108025,+,7139
273,BUMA.1121.00026,1,2974740,2981911,+,7171
273,BUMA.1121.00022,1,2566682,2573895,+,7213
273,BUMA.1121.00052,1,2020741,2027836,-,7095
273,BUMA.1121.00101,1,587178,594312,-,7134
273,BUMA.1121.00001,1,2135377,2142503,-,7126
273,BUMA.1121.00038,1,1243621,1250716,-,7095
273,BUMA.1121.00068,1,654494,661645,+,7151
273,BUMA.1121.00099,1,440633,447773,-,7140
273,BUMA.1121.00091,1,2646856,2653952,-,7096
273,BUMA.1121.00098,1,481024,488113,+,7089
273,BUMA.1121.00013,1,1982342,1989436,+,7094
273,BUMA.1121.00049,1,3982182,3989290,-,7108
273,BUMA.1121.00072,1,1931946,1939069,-,7123
273,BUMA.1121.00076,1,3419768,3426917,-,7149
273,BUMA.1121.00083,1,3768574,3775697,-,7123
273,BUMA.1121.00078,1,4132592,4139714,-,7122
273,BUMA.1121.00095,1,3785658,3792844,-,7186
273,BUMA.1121.00077,1,575319,582377,+,7058
273,BUMA.1121.00063,1,1956517,1963629,-,7112
273,BUMA.1121.00061,1,1959423,1966546,-,7123
273,BUMA.1121.00050,1,3474132,3481227,-,7095
273,BUMA.1121.00081,1,1243682,1250777,-,7095
273,BUMA.1121.00074,1,1939174,1946318,-,7144
273,BUMA.1121.00062,1,2662169,2669275,-,7106
273,BUMA.1121.00060,1,383991,391119,-,7128
273,BUMA.1121.00070,1,1930475,1937597,-,7122
273,BUMA.1121.00075,1,1386010,1393158,+,7148
273,BUMA.1121.00041,1,3204622,3211725,+,7103
273,BUMA.1121.00073,1,1957487,1964610,-,7123
273,BUMA.1121.00017,1,2155622,2162808,-,7186
273,BUMA.1121.00066,1,1933373,1940496,-,7123
273,BUMA.1121.00107,1,1790907,1798052,+,7145
273,BUMA.1121.00085,1,1617687,1624782,-,7095
273,BUMA.1121.00030,1,2155695,2162881,-,7186
273,BUMA.1121.00112,1,1109716,1116842,-,7126
273,BUMA.1121.00002,1,3251943,3259170,+,7227
273,BUMA.1121.00082,1,2113000,2120123,-,7123
273,BUMA.1121.00014,1,864522,871629,-,7107
273,BUMA.1121.00011,1,3765163,3772285,-,7122
273,BUMA.1121.00019,1,2220679,2227865,-,7186
273,BUMA.1121.00057,1,2973486,2980649,+,7163
273,BUMA.1121.00018,1,2537239,2544150,+,6911
273,BUMA.1121.00039,1,2033621,2040763,+,7142
273,BUMA.1121.00016,1,51643,58673,+,7030
273,BUMA.1121.00004,1,2220487,2227673,-,7186
273,BUMA.1121.00005,1,607142,614279,+,7137
273,BUMA.1121.00100,1,3432005,3439148,-,7143
273,BUMA.1121.00006,1,1243606,1250699,-,7093
272,BUMA.1121.00027,1,66565,69929,+,3364
272,BUMA.1121.00025,1,724033,727417,-,3384
272,BUMA.1121.00021,1,2539375,2542745,+,3370
272,BUMA.1121.00023,1,251343,254713,+,3370
272,BUMA.1121.00024,1,2229318,2232682,-,3364
272,BUMA.1121.00033,1,60475,63860,+,3385
272,BUMA.1121.00034,1,2266686,2270050,-,3364
272,BUMA.1121.00036,1,1965483,1968847,-,3364
272,BUMA.1121.00032,1,296189,299553,-,3364
272,BUMA.1121.00009,1,3681221,3684585,-,3364
272,BUMA.1121.00008,1,2242287,2245651,-,3364
272,BUMA.1121.00003,1,455604,458968,+,3364
272,BUMA.1121.00109,1,33715,37079,-,3364
272,BUMA.1121.00053,1,1608920,1612290,+,3370
272,BUMA.1121.00110,1,2909168,2912532,-,3364
272,BUMA.1121.00104,1,3337948,3341312,-,3364
272,BUMA.1121.00086,1,831163,834527,+,3364
272,BUMA.1121.00092,1,1929080,1932444,-,3364
272,BUMA.1121.00096,1,1383969,1387333,-,3364
272,BUMA.1121.00054,1,2887602,2890978,+,3376
272,BUMA.1121.00097,1,2048724,2052088,-,3364
272,BUMA.1121.00093,1,2693852,2697216,+,3364
272,BUMA.1121.00106,1,1651471,1654835,+,3364
272,BUMA.1121.00010,1,3224665,3228029,+,3364
272,BUMA.1121.00035,1,3058295,3061665,+,3370
272,BUMA.1121.00108,1,2859689,2863053,+,3364
272,BUMA.1121.00028,1,2229293,2232657,-,3364
272,BUMA.1121.00094,1,1914429,1917793,+,3364
272,BUMA.1121.00102,1,3435443,3438807,-,3364
272,BUMA.1121.00111,1,2086568,2089938,+,3370
272,BUMA.1121.00089,1,1883062,1886426,+,3364
272,BUMA.1121.00084,1,2249710,2253080,+,3370
272,BUMA.1121.00029,1,3026991,3030361,-,3370
272,BUMA.1121.00012,1,660952,664322,+,3370
272,BUMA.1121.00087,1,2482255,2485619,-,3364
272,BUMA.1121.00043,1,1998111,2001475,+,3364
272,BUMA.1121.00046,1,2775089,2778453,+,3364
272,BUMA.1121.00037,1,546890,550260,+,3370
272,BUMA.1121.00080,1,1913120,1916484,+,3364
272,BUMA.1121.00079,1,1908317,1911681,+,3364
272,BUMA.1121.00045,1,2165299,2168663,-,3364
272,BUMA.1121.00071,1,1957690,1961054,-,3364
272,BUMA.1121.00056,1,2039714,2043078,-,3364
272,BUMA.1121.00065,1,1984925,1988301,+,3376
272,BUMA.1121.00058,1,2668847,2672211,-,3364
272,BUMA.1121.00007,1,2175438,2178808,-,3370
272,BUMA.1121.00067,1,2502790,2506154,-,3364
272,BUMA.1121.00090,1,4081445,4084815,+,3370
272,BUMA.1121.00051,1,1894527,1897891,+,3364
272,BUMA.1121.00020,1,2294152,2297516,-,3364
272,BUMA.1121.00103,1,2519195,2522565,-,3370
272,BUMA.1121.00048,1,1044735,1048111,-,3376
272,BUMA.1121.00047,1,1061881,1065245,-,3364
272,BUMA.1121.00042,1,1544614,1547978,+,3364
272,BUMA.1121.00055,1,1470661,1474031,+,3370
272,BUMA.1121.00031,1,3340582,3343952,+,3370
272,BUMA.1121.00040,1,2348984,2352343,-,3359
272,BUMA.1121.00044,1,1494806,1498170,-,3364
272,BUMA.1121.00088,1,2792003,2795367,+,3364
272,BUMA.1121.00069,1,1940107,1943471,-,3364
272,BUMA.1121.00064,1,1908637,1912001,+,3364
272,BUMA.1121.00105,1,3337121,3340485,-,3364
272,BUMA.1121.00015,1,1833091,1836455,+,3364
272,BUMA.1121.00059,1,1096016,1099380,+,3364
272,BUMA.1121.00026,1,2969870,2973234,+,3364
272,BUMA.1121.00022,1,2561812,2565176,+,3364
272,BUMA.1121.00052,1,2029341,2032705,-,3364
272,BUMA.1121.00101,1,595826,599196,-,3370
272,BUMA.1121.00001,1,2144008,2147378,-,3370
272,BUMA.1121.00038,1,1252221,1255597,-,3376
272,BUMA.1121.00068,1,649624,652988,+,3364
272,BUMA.1121.00099,1,449278,452642,-,3364
272,BUMA.1121.00091,1,2655457,2658821,-,3364
272,BUMA.1121.00098,1,476154,479530,+,3376
272,BUMA.1121.00013,1,1977472,1980836,+,3364
272,BUMA.1121.00049,1,3990795,3994159,-,3364
272,BUMA.1121.00072,1,1940574,1943938,-,3364
272,BUMA.1121.00076,1,3428422,3431786,-,3364
272,BUMA.1121.00083,1,3777202,3780566,-,3364
272,BUMA.1121.00078,1,4141219,4144582,-,3363
272,BUMA.1121.00095,1,3794349,3797713,-,3364
272,BUMA.1121.00077,1,570445,573813,+,3368
272,BUMA.1121.00063,1,1965134,1968498,-,3364
272,BUMA.1121.00061,1,1968051,1971415,-,3364
272,BUMA.1121.00050,1,3482732,3486096,-,3364
272,BUMA.1121.00081,1,1252282,1255658,-,3376
272,BUMA.1121.00074,1,1947823,1951187,-,3364
272,BUMA.1121.00062,1,2670780,2674150,-,3370
272,BUMA.1121.00060,1,392624,395988,-,3364
272,BUMA.1121.00070,1,1939102,1942466,-,3364
272,BUMA.1121.00075,1,1381142,1384504,+,3362
272,BUMA.1121.00041,1,3199752,3203116,+,3364
272,BUMA.1121.00073,1,1966115,1969479,-,3364
272,BUMA.1121.00017,1,2164313,2167677,-,3364
272,BUMA.1121.00066,1,1942001,1945365,-,3364
272,BUMA.1121.00107,1,1786031,1789401,+,3370
272,BUMA.1121.00085,1,1626287,1629651,-,3364
272,BUMA.1121.00030,1,2164386,2167750,-,3364
272,BUMA.1121.00112,1,1118347,1121711,-,3364
272,BUMA.1121.00002,1,3247073,3250437,+,3364
272,BUMA.1121.00082,1,2121628,2124992,-,3364
272,BUMA.1121.00014,1,873134,876504,-,3370
272,BUMA.1121.00011,1,3773790,3777154,-,3364
272,BUMA.1121.00019,1,2229370,2232734,-,3364
272,BUMA.1121.00057,1,2968616,2971980,+,3364
272,BUMA.1121.00018,1,2532351,2535736,+,3385
272,BUMA.1121.00039,1,2028745,2032115,+,3370
272,BUMA.1121.00016,1,46767,50137,+,3370
272,BUMA.1121.00004,1,2229178,2232542,-,3364
272,BUMA.1121.00005,1,602272,605636,+,3364
272,BUMA.1121.00100,1,3440653,3444017,-,3364
272,BUMA.1121.00006,1,1252204,1255580,-,3376
271,BUMA.1121.00027,1,54488,65579,+,11091
271,BUMA.1121.00025,1,728404,739495,-,11091
271,BUMA.1121.00021,1,2527307,2538398,+,11091
271,BUMA.1121.00023,1,239248,250357,+,11109
271,BUMA.1121.00024,1,2233649,2244770,-,11121
271,BUMA.1121.00033,1,37767,48857,+,11090
271,BUMA.1121.00034,1,2271017,2282138,-,11121
271,BUMA.1121.00036,1,1969821,1980942,-,11121
271,BUMA.1121.00032,1,300520,311641,-,11121
271,BUMA.1121.00009,1,3685567,3696703,-,11136
271,BUMA.1121.00008,1,2246618,2257739,-,11121
271,BUMA.1121.00003,1,443477,454598,+,11121
271,BUMA.1121.00109,1,38065,49192,-,11127
271,BUMA.1121.00053,1,1596785,1607921,+,11136
271,BUMA.1121.00110,1,2913487,2924614,-,11127
271,BUMA.1121.00104,1,3342291,3353415,-,11124
271,BUMA.1121.00086,1,819069,830190,+,11121
271,BUMA.1121.00092,1,1933423,1944535,-,11112
271,BUMA.1121.00096,1,1388316,1399434,-,11118
271,BUMA.1121.00054,1,2875549,2886629,+,11080
271,BUMA.1121.00097,1,2053067,2064179,-,11112
271,BUMA.1121.00093,1,2681762,2692874,+,11112
271,BUMA.1121.00106,1,1639381,1650493,+,11112
271,BUMA.1121.00010,1,3212585,3223706,+,11121
271,BUMA.1121.00035,1,3046215,3057309,+,11094
271,BUMA.1121.00108,1,2847580,2858704,+,11124
271,BUMA.1121.00028,1,2233624,2244745,-,11121
271,BUMA.1121.00094,1,1902337,1913449,+,11112
271,BUMA.1121.00102,1,3439794,3450915,-,11121
271,BUMA.1121.00111,1,2074490,2085581,+,11091
271,BUMA.1121.00089,1,1870970,1882082,+,11112
271,BUMA.1121.00084,1,2237611,2248723,+,11112
271,BUMA.1121.00029,1,3031348,3042363,-,11015
271,BUMA.1121.00012,1,648872,659966,+,11094
271,BUMA.1121.00087,1,2486593,2497714,-,11121
271,BUMA.1121.00043,1,1986034,1997125,+,11091
271,BUMA.1121.00046,1,2763036,2774116,+,11080
271,BUMA.1121.00037,1,534813,545904,+,11091
271,BUMA.1121.00080,1,1901028,1912140,+,11112
271,BUMA.1121.00079,1,1896225,1907337,+,11112
271,BUMA.1121.00045,1,2169609,2180745,-,11136
271,BUMA.1121.00071,1,1962040,1973133,-,11093
271,BUMA.1121.00056,1,2044059,2055171,-,11112
271,BUMA.1121.00065,1,1972844,1983947,+,11103
271,BUMA.1121.00058,1,2673197,2684306,-,11109
271,BUMA.1121.00007,1,2179809,2190935,-,11126
271,BUMA.1121.00067,1,2507140,2518252,-,11112
271,BUMA.1121.00090,1,4069368,4080459,+,11091
271,BUMA.1121.00051,1,1882431,1893542,+,11111
271,BUMA.1121.00020,1,2298483,2309604,-,11121
271,BUMA.1121.00103,1,2523551,2534678,-,11127
271,BUMA.1121.00048,1,1049085,1060165,-,11080
271,BUMA.1121.00047,1,1066226,1077338,-,11112
271,BUMA.1121.00042,1,1532527,1543648,+,11121
271,BUMA.1121.00055,1,1458564,1469676,+,11112
271,BUMA.1121.00031,1,3328507,3339596,+,11089
271,BUMA.1121.00040,1,2353324,2364442,-,11118
271,BUMA.1121.00044,1,1499137,1510258,-,11121
271,BUMA.1121.00088,1,2779913,2791025,+,11112
271,BUMA.1121.00069,1,1944456,1955530,-,11074
271,BUMA.1121.00064,1,1896552,1907655,+,11103
271,BUMA.1121.00105,1,3341464,3352576,-,11112
271,BUMA.1121.00015,1,1821038,1832118,+,11080
271,BUMA.1121.00059,1,1083927,1095039,+,11112
271,BUMA.1121.00026,1,2957790,2968911,+,11121
271,BUMA.1121.00022,1,2549718,2560839,+,11121
271,BUMA.1121.00052,1,2033672,2044793,-,11121
271,BUMA.1121.00101,1,600175,611302,-,11127
271,BUMA.1121.00001,1,2148365,2159459,-,11094
271,BUMA.1121.00038,1,1256571,1267651,-,11080
271,BUMA.1121.00068,1,637481,648617,+,11136
271,BUMA.1121.00099,1,453630,464766,-,11136
271,BUMA.1121.00091,1,2659776,2670897,-,11121
271,BUMA.1121.00098,1,464060,475193,+,11133
271,BUMA.1121.00013,1,1965385,1976506,+,11121
271,BUMA.1121.00049,1,3995136,4006248,-,11112
271,BUMA.1121.00072,1,1944911,1956004,-,11093
271,BUMA.1121.00076,1,3432765,3443877,-,11112
271,BUMA.1121.00083,1,3781553,3792646,-,11093
271,BUMA.1121.00078,1,4145559,4156674,-,11115
271,BUMA.1121.00095,1,3798661,3809788,-,11127
271,BUMA.1121.00077,1,558364,569489,+,11125
271,BUMA.1121.00063,1,1969477,1980570,-,11093
271,BUMA.1121.00061,1,1972400,1983492,-,11092
271,BUMA.1121.00050,1,3487070,3498150,-,11080
271,BUMA.1121.00081,1,1256632,1267712,-,11080
271,BUMA.1121.00074,1,1952166,1963278,-,11112
271,BUMA.1121.00062,1,2675118,2686230,-,11112
271,BUMA.1121.00060,1,396934,408070,-,11136
271,BUMA.1121.00070,1,1943449,1954537,-,11088
271,BUMA.1121.00075,1,1369052,1380164,+,11112
271,BUMA.1121.00041,1,3187668,3198738,+,11070
271,BUMA.1121.00073,1,1970465,1981558,-,11093
271,BUMA.1121.00017,1,2168644,2179765,-,11121
271,BUMA.1121.00066,1,1946352,1957444,-,11092
271,BUMA.1121.00107,1,1773932,1785044,+,11112
271,BUMA.1121.00085,1,1630618,1641739,-,11121
271,BUMA.1121.00030,1,2168717,2179838,-,11121
271,BUMA.1121.00112,1,1122688,1133785,-,11097
271,BUMA.1121.00002,1,3234993,3246114,+,11121
271,BUMA.1121.00082,1,2125979,2137072,-,11093
271,BUMA.1121.00014,1,877491,888582,-,11091
271,BUMA.1121.00011,1,3778108,3789226,-,11118
271,BUMA.1121.00019,1,2233701,2244822,-,11121
271,BUMA.1121.00057,1,2956537,2967630,+,11093
271,BUMA.1121.00018,1,2520274,2531365,+,11091
271,BUMA.1121.00039,1,2016668,2027759,+,11091
271,BUMA.1121.00016,1,34684,45781,+,11097
271,BUMA.1121.00004,1,2233509,2244630,-,11121
271,BUMA.1121.00005,1,590234,601305,+,11071
271,BUMA.1121.00100,1,3445002,3456105,-,11103
271,BUMA.1121.00006,1,1256554,1267634,-,11080
270,BUMA.1121.00027,1,50046,54457,+,4411
270,BUMA.1121.00025,1,739526,743889,-,4363
270,BUMA.1121.00021,1,2522856,2527276,+,4420
270,BUMA.1121.00023,1,234813,239217,+,4404
270,BUMA.1121.00024,1,2246041,2250372,-,4331
270,BUMA.1121.00033,1,33333,37736,+,4403
270,BUMA.1121.00034,1,2283409,2287740,-,4331
270,BUMA.1121.00036,1,1982215,1986546,-,4331
270,BUMA.1121.00032,1,312912,317243,-,4331
270,BUMA.1121.00009,1,3696734,3701084,-,4350
270,BUMA.1121.00008,1,2259010,2263340,-,4330
270,BUMA.1121.00003,1,439114,443446,+,4332
270,BUMA.1121.00109,1,49223,53561,-,4338
270,BUMA.1121.00053,1,1592324,1596754,+,4430
270,BUMA.1121.00110,1,2924645,2928983,-,4338
270,BUMA.1121.00104,1,3353446,3357849,-,4403
270,BUMA.1121.00086,1,813466,817798,+,4332
270,BUMA.1121.00092,1,1944566,1948949,-,4383
270,BUMA.1121.00096,1,1399465,1403798,-,4333
270,BUMA.1121.00097,1,2064210,2068541,-,4331
270,BUMA.1121.00093,1,2677348,2681731,+,4383
270,BUMA.1121.00106,1,1634904,1639350,+,4446
270,BUMA.1121.00010,1,3206982,3211314,+,4332
270,BUMA.1121.00035,1,3041829,3046184,+,4355
270,BUMA.1121.00108,1,2843186,2847549,+,4363
270,BUMA.1121.00028,1,2246016,2250347,-,4331
270,BUMA.1121.00094,1,1897892,1902306,+,4414
270,BUMA.1121.00102,1,3450946,3455280,-,4334
270,BUMA.1121.00111,1,2070072,2074459,+,4387
270,BUMA.1121.00089,1,1866502,1870939,+,4437
270,BUMA.1121.00084,1,2233215,2237580,+,4365
270,BUMA.1121.00029,1,3042394,3046749,-,4355
270,BUMA.1121.00012,1,644406,648841,+,4435
270,BUMA.1121.00087,1,2498985,2503316,-,4331
270,BUMA.1121.00043,1,1981640,1986003,+,4363
270,BUMA.1121.00037,1,530363,534782,+,4419
270,BUMA.1121.00080,1,1896571,1900997,+,4426
270,BUMA.1121.00079,1,1891830,1896194,+,4364
270,BUMA.1121.00045,1,2180776,2185115,-,4339
270,BUMA.1121.00071,1,1973164,1977536,-,4372
270,BUMA.1121.00056,1,2055202,2059634,-,4432
270,BUMA.1121.00065,1,1968445,1972813,+,4368
270,BUMA.1121.00058,1,2684337,2688774,-,4437
270,BUMA.1121.00007,1,2190966,2195404,-,4438
270,BUMA.1121.00067,1,2518283,2522648,-,4365
270,BUMA.1121.00090,1,4064934,4069337,+,4403
270,BUMA.1121.00051,1,1877990,1882400,+,4410
